Parameter,Object,Writable,Value,Value type
Device.WiFi.DataElements.Network.Device.1.STA.5.PacketLossPercent,false,false,2.15,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.5.RetryRatePercent,false,false,8.9,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.5.QoEScore,false,false,61,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.5.QoEState,false,false,Media,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.QoEReason,false,false,"radio cargada, perdida de paquetes",xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.BytesSent,false,false,653587578,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.5.BytesReceived,false,false,89636218,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.5.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.5.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.Hostname,false,false,INVITADO_05,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.HostName,false,false,INVITADO_05,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.MACAddress,false,false,DE:AD:BE:EF:10:05,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.IPAddress,false,false,192.168.1.84,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.ConnectedDevice,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.ConnectedAgent,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.SignalStrength,false,false,-51.7,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.RSSI,false,false,-51.7,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.Noise,false,false,-88.3,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.SNR,false,false,36.6,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.LastDataDownlinkRate,false,false,411.5,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.LastDataUplinkRate,false,false,255.1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.ThroughputDownlinkMbps,false,false,61.2,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.ThroughputUplinkMbps,false,false,20.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.LatencyMs,false,false,26.1,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.JitterMs,false,false,7.0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.PacketLossPercent,false,false,2.15,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.RetryRatePercent,false,false,8.9,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.QoEScore,false,false,61,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.QoEState,false,false,Media,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.QoEReason,false,false,"radio cargada, perdida de paquetes",xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.BytesSent,false,false,653587578,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.BytesReceived,false,false,89636218,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.5.MACAddress,false,false,DE:AD:BE:EF:10:05,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.5.SignalStrength,false,false,-51.7,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.5.LastDataDownlinkRate,false,false,411.5,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.5.LastDataUplinkRate,false,false,255.1,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.5.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.5.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.5.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.1.AssociatedDevice.5.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.5.Stats.BytesSent,false,false,653587578,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.5.Stats.BytesReceived,false,false,89636218,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.5.Stats.RetryCount,false,false,89,xsd:unsignedLong
Device.Hosts.Host.5,true,false,,
Device.Hosts.Host.5.HostName,false,false,INVITADO_05,xsd:string
Device.Hosts.Host.5.PhysAddress,false,false,DE:AD:BE:EF:10:05,xsd:string
Device.Hosts.Host.5.IPAddress,false,false,192.168.1.84,xsd:string
Device.Hosts.Host.5.ClientID,false,false,DE:AD:BE:EF:10:05,xsd:string
Device.Hosts.Host.5.Active,false,false,true,xsd:boolean
Device.Hosts.Host.5.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6,true,false,,
Device.WiFi.DataElements.Network.Device.1.STA.6,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.6,true,false,,
Device.WiFi.DataElements.Network.Device.1.STA.6.Hostname,false,false,INVITADO_07,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.HostName,false,false,INVITADO_07,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.MACAddress,false,false,DE:AD:BE:EF:10:07,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.IPAddress,false,false,192.168.1.86,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.ConnectedDevice,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.ConnectedAgent,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.ConnectedBand,false,false,2.4GHz,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.ConnectedRadio,false,false,wlan0,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.SSID,false,false,SaraMesh-24G,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.SignalStrength,false,false,-55.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.6.RSSI,false,false,-55.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.6.Noise,false,false,-86.3,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.6.SNR,false,false,30.8,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.6.MCS,false,false,MCS9,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.LastDataDownlinkRate,false,false,296.7,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.6.LastDataUplinkRate,false,false,183.9,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.6.ThroughputDownlinkMbps,false,false,50.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.6.ThroughputUplinkMbps,false,false,16.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.6.LatencyMs,false,false,26.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.6.JitterMs,false,false,7.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.6.PacketLossPercent,false,false,2.15,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.6.RetryRatePercent,false,false,8.9,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.6.QoEScore,false,false,61,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.6.QoEState,false,false,Media,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.QoEReason,false,false,"radio cargada, perdida de paquetes",xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.BytesSent,false,false,653540990,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.6.BytesReceived,false,false,89497289,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.6.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.6.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.6.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.Hostname,false,false,INVITADO_07,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.HostName,false,false,INVITADO_07,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.MACAddress,false,false,DE:AD:BE:EF:10:07,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.IPAddress,false,false,192.168.1.86,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.ConnectedDevice,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.ConnectedAgent,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.ConnectedBand,false,false,2.4GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.ConnectedRadio,false,false,wlan0,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.SSID,false,false,SaraMesh-24G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.SignalStrength,false,false,-55.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.RSSI,false,false,-55.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.Noise,false,false,-86.3,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.SNR,false,false,30.8,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.MCS,false,false,MCS9,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.LastDataDownlinkRate,false,false,296.7,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.LastDataUplinkRate,false,false,183.9,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.ThroughputDownlinkMbps,false,false,50.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.ThroughputUplinkMbps,false,false,16.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.LatencyMs,false,false,26.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.JitterMs,false,false,7.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.PacketLossPercent,false,false,2.15,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.RetryRatePercent,false,false,8.9,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.QoEScore,false,false,61,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.QoEState,false,false,Media,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.QoEReason,false,false,"radio cargada, perdida de paquetes",xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.BytesSent,false,false,653540990,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.BytesReceived,false,false,89497289,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.6.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.6.MACAddress,false,false,DE:AD:BE:EF:10:07,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.6.SignalStrength,false,false,-55.5,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.6.LastDataDownlinkRate,false,false,296.7,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.6.LastDataUplinkRate,false,false,183.9,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.6.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.6.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.6.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.1.AssociatedDevice.6.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.6.Stats.BytesSent,false,false,653540990,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.6.Stats.BytesReceived,false,false,89497289,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.6.Stats.RetryCount,false,false,89,xsd:unsignedLong
Device.Hosts.Host.6,true,false,,
Device.Hosts.Host.6.HostName,false,false,INVITADO_07,xsd:string
Device.Hosts.Host.6.PhysAddress,false,false,DE:AD:BE:EF:10:07,xsd:string
Device.Hosts.Host.6.IPAddress,false,false,192.168.1.86,xsd:string
Device.Hosts.Host.6.ClientID,false,false,DE:AD:BE:EF:10:07,xsd:string
Device.Hosts.Host.6.Active,false,false,true,xsd:boolean
Device.Hosts.Host.6.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2,true,false,,
Device.WiFi.DataElements.Network.Device.2,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Name,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Status,false,false,Online,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.ALMAC,false,false,AA:BB:CC:00:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.IPv4Address,false,false,172.25.0.42,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulType,false,false,WiFi-5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulMAC,false,false,AA:BB:CC:10:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulRSSI,false,false,-51.1,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulRateMbps,false,false,769.0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulLatencyMs,false,false,5.4,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulPacketLossPercent,false,false,0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.RadioNumber,false,false,2,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.ClientNumber,false,false,4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Name,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.ID,false,false,AA:BB:CC:00:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.Status,false,false,Online,xsd:string
Device.WiFi.DataElements.Network.Device.2.IPv4Address,false,false,172.25.0.42,xsd:string
Device.WiFi.DataElements.Network.Device.2.BackhaulType,false,false,WiFi-5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.BackhaulMAC,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.BackhaulRSSI,false,false,-51.1,xsd:int
Device.WiFi.DataElements.Network.Device.2.BackhaulRateMbps,false,false,769.0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.BackhaulLatencyMs,false,false,5.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.BackhaulPacketLossPercent,false,false,0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.RadioNumberOfEntries,false,false,2,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STANumberOfEntries,false,false,4,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1.Name,false,false,wlan0,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Name,false,false,wlan0,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.Interface,false,false,wlan0,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Interface,false,false,wlan0,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.Status,false,false,Up,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Status,false,false,Up,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.Band,false,false,2.4GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Band,false,false,2.4GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.OperatingFrequencyBand,false,false,2.4GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.OperatingFrequencyBand,false,false,2.4GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.Channel,false,false,6,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Channel,false,false,6,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.Bandwidth,false,false,40MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Bandwidth,false,false,40MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.OperatingChannelBandwidth,false,false,40MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.OperatingChannelBandwidth,false,false,40MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.CurrentOperatingChannelBandwidth,false,false,40MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.CurrentOperatingChannelBandwidth,false,false,40MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.FrequencyMHz,false,false,2437,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.FrequencyMHz,false,false,2437,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.OperatingStandards,false,false,802.11n/ax,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.OperatingStandards,false,false,802.11n/ax,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.TransmitPower,false,false,18,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.TransmitPower,false,false,18,xsd:int
Device.WiFi.DataElements.Network.Device.2.Radio.1.Utilization,false,false,65.8,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Utilization,false,false,65.8,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.ChannelUtilization,false,false,65.8,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.ChannelUtilization,false,false,65.8,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.Noise,false,false,-90.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Noise,false,false,-90.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSSNumberOfEntries,false,false,1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.BSSNumberOfEntries,false,false,1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.STANumberOfEntries,false,false,4,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.STANumberOfEntries,false,false,4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.BytesSent,false,false,726800698,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.BytesSent,false,false,726800698,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.BytesReceived,false,false,17505817,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.BytesReceived,false,false,17505817,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.PacketsSent,false,false,6538796,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.PacketsSent,false,false,6538796,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.PacketsReceived,false,false,7992261,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.PacketsReceived,false,false,7992261,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.Name,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Name,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.Interface,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Interface,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.Status,false,false,Up,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Status,false,false,Up,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.Band,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Band,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.OperatingFrequencyBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.OperatingFrequencyBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.Channel,false,false,149,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Channel,false,false,149,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.Bandwidth,false,false,80MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Bandwidth,false,false,80MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.OperatingChannelBandwidth,false,false,80MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.OperatingChannelBandwidth,false,false,80MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.CurrentOperatingChannelBandwidth,false,false,80MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.CurrentOperatingChannelBandwidth,false,false,80MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.FrequencyMHz,false,false,5745,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.FrequencyMHz,false,false,5745,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.OperatingStandards,false,false,802.11ac/ax,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.OperatingStandards,false,false,802.11ac/ax,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.TransmitPower,false,false,20,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.TransmitPower,false,false,20,xsd:int
Device.WiFi.DataElements.Network.Device.2.Radio.2.Utilization,false,false,59.8,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Utilization,false,false,59.8,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.ChannelUtilization,false,false,59.8,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.ChannelUtilization,false,false,59.8,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.Noise,false,false,-92.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Noise,false,false,-92.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSSNumberOfEntries,false,false,1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.BSSNumberOfEntries,false,false,1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.STANumberOfEntries,false,false,4,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.STANumberOfEntries,false,false,4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.BytesSent,false,false,726924154,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.BytesSent,false,false,726924154,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.BytesReceived,false,false,17851495,xsd:unsignedLong
