Parameter,Object,Writable,Value,Value type
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ThroughputUplinkMbps,false,false,24.9,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LatencyMs,false,false,32.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.JitterMs,false,false,9.1,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.PacketLossPercent,false,false,3.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.RetryRatePercent,false,false,10.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.QoEScore,false,false,76,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.QoEState,false,false,Media,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.QoEReason,false,false,perdida de paquetes,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.BytesSent,false,false,656271478,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.BytesReceived,false,false,94232014,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastConnectTime,false,false,2026-07-01T07:49:52Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.RoamCount,false,false,1,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.MACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.SignalStrength,false,false,-45.7,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.1.LastDataDownlinkRate,false,false,733.1,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.LastDataUplinkRate,false,false,454.5,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.BytesSent,false,false,656271478,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.BytesReceived,false,false,94232014,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.RetryCount,false,false,104,xsd:unsignedLong
Device.Hosts.Host.3,true,false,,
Device.Hosts.Host.3.HostName,false,false,MOVIL_SARA,xsd:string
Device.Hosts.Host.3.PhysAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.Hosts.Host.3.IPAddress,false,false,192.168.1.34,xsd:string
Device.Hosts.Host.3.ClientID,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.Hosts.Host.3.Active,false,false,true,xsd:boolean
Device.Hosts.Host.3.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.2,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.2.Hostname,false,false,TABLET,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.HostName,false,false,TABLET,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.IPAddress,false,false,192.168.1.45,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.SignalStrength,false,false,-46.9,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.2.RSSI,false,false,-46.9,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.2.Noise,false,false,-92.4,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.2.SNR,false,false,45.5,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.2.MCS,false,false,MCS11,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.LastDataDownlinkRate,false,false,733.1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.2.LastDataUplinkRate,false,false,454.5,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.2.ThroughputDownlinkMbps,false,false,46.8,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.ThroughputUplinkMbps,false,false,16.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.LatencyMs,false,false,31.2,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.JitterMs,false,false,10.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.PacketLossPercent,false,false,3.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.RetryRatePercent,false,false,10.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.QoEScore,false,false,76,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.2.QoEState,false,false,Media,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.QoEReason,false,false,perdida de paquetes,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.BytesSent,false,false,656034890,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.2.BytesReceived,false,false,93665585,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.2.LastConnectTime,false,false,2026-07-01T07:49:52Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.2.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.Hostname,false,false,TABLET,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.HostName,false,false,TABLET,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.IPAddress,false,false,192.168.1.45,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.SignalStrength,false,false,-46.9,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.RSSI,false,false,-46.9,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.Noise,false,false,-92.4,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.SNR,false,false,45.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LastDataDownlinkRate,false,false,733.1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LastDataUplinkRate,false,false,454.5,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ThroughputDownlinkMbps,false,false,46.8,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ThroughputUplinkMbps,false,false,16.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LatencyMs,false,false,31.2,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.JitterMs,false,false,10.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.PacketLossPercent,false,false,3.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.RetryRatePercent,false,false,10.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.QoEScore,false,false,76,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.QoEState,false,false,Media,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.QoEReason,false,false,perdida de paquetes,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.BytesSent,false,false,656034890,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.BytesReceived,false,false,93665585,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LastConnectTime,false,false,2026-07-01T07:49:52Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.2.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.2.SignalStrength,false,false,-46.9,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.2.LastDataDownlinkRate,false,false,733.1,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.2.LastDataUplinkRate,false,false,454.5,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.2.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.2.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats.BytesSent,false,false,656034890,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats.BytesReceived,false,false,93665585,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats.RetryCount,false,false,104,xsd:unsignedLong
Device.Hosts.Host.4,true,false,,
Device.Hosts.Host.4.HostName,false,false,TABLET,xsd:string
Device.Hosts.Host.4.PhysAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.4.IPAddress,false,false,192.168.1.45,xsd:string
Device.Hosts.Host.4.ClientID,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.4.Active,false,false,true,xsd:boolean
Device.Hosts.Host.4.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.3,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.3,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.3.Hostname,false,false,INVITADO_02,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.HostName,false,false,INVITADO_02,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.MACAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.IPAddress,false,false,192.168.1.81,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.SignalStrength,false,false,-48.6,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.3.RSSI,false,false,-48.6,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.3.Noise,false,false,-92.4,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.3.SNR,false,false,43.8,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.3.MCS,false,false,MCS11,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.LastDataDownlinkRate,false,false,733.1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.3.LastDataUplinkRate,false,false,454.5,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.3.ThroughputDownlinkMbps,false,false,49.8,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.ThroughputUplinkMbps,false,false,17.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.LatencyMs,false,false,31.1,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.JitterMs,false,false,10.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.PacketLossPercent,false,false,3.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.RetryRatePercent,false,false,10.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.QoEScore,false,false,76,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.3.QoEState,false,false,Media,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.QoEReason,false,false,perdida de paquetes,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.BytesSent,false,false,656148302,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.3.BytesReceived,false,false,93886656,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.3.LastConnectTime,false,false,2026-07-01T07:49:52Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.3.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.Hostname,false,false,INVITADO_02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.HostName,false,false,INVITADO_02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.MACAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.IPAddress,false,false,192.168.1.81,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.SignalStrength,false,false,-48.6,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.RSSI,false,false,-48.6,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.Noise,false,false,-92.4,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.SNR,false,false,43.8,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LastDataDownlinkRate,false,false,733.1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LastDataUplinkRate,false,false,454.5,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ThroughputDownlinkMbps,false,false,49.8,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ThroughputUplinkMbps,false,false,17.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LatencyMs,false,false,31.1,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.JitterMs,false,false,10.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.PacketLossPercent,false,false,3.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.RetryRatePercent,false,false,10.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.QoEScore,false,false,76,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.QoEState,false,false,Media,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.QoEReason,false,false,perdida de paquetes,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.BytesSent,false,false,656148302,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.BytesReceived,false,false,93886656,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LastConnectTime,false,false,2026-07-01T07:49:52Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.3.MACAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.3.SignalStrength,false,false,-48.6,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.3.LastDataDownlinkRate,false,false,733.1,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.3.LastDataUplinkRate,false,false,454.5,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.3.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.3.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Stats.BytesSent,false,false,656148302,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Stats.BytesReceived,false,false,93886656,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Stats.RetryCount,false,false,104,xsd:unsignedLong
Device.Hosts.Host.5,true,false,,
Device.Hosts.Host.5.HostName,false,false,INVITADO_02,xsd:string
Device.Hosts.Host.5.PhysAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.Hosts.Host.5.IPAddress,false,false,192.168.1.81,xsd:string
Device.Hosts.Host.5.ClientID,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.Hosts.Host.5.Active,false,false,true,xsd:boolean
Device.Hosts.Host.5.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Event.1,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.Type,false,false,BackhaulDegraded,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.ClientMAC,false,false,DE:AD:BE:EF:00:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.STAMACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.FromAgent,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.FromDevice,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.ToAgent,false,false,GW_MASTER,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.ToDevice,false,false,GW_MASTER,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.Result,false,false,QoEImpact,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.Reason,false,false,weak wireless backhaul,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.TimestampUTC,false,false,2026-07-01T07:49:52Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.SteeringCount,false,false,1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Event,true,false,,
Device.WiFi.DataElements.Network.Event.1,true,false,,
Device.WiFi.DataElements.Network.Event.1.Type,false,false,BackhaulDegraded,xsd:string
Device.WiFi.DataElements.Network.Event.1.ClientMAC,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.DataElements.Network.Event.1.STAMACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.DataElements.Network.Event.1.FromAgent,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Event.1.FromDevice,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Event.1.ToAgent,false,false,GW_MASTER,xsd:string
Device.WiFi.DataElements.Network.Event.1.ToDevice,false,false,GW_MASTER,xsd:string
Device.WiFi.DataElements.Network.Event.1.Result,false,false,QoEImpact,xsd:string
Device.WiFi.DataElements.Network.Event.1.Reason,false,false,weak wireless backhaul,xsd:string
Device.WiFi.DataElements.Network.Event.1.TimestampUTC,false,false,2026-07-01T07:49:52Z,xsd:string
Device.WiFi.DataElements.Network.Event.1.SteeringCount,false,false,1,xsd:unsignedInt
Device.X_SARA_QoE.Client,false,false,MOVIL_SARA,xsd:string
Device.X_SARA_QoE.ConnectedAP,false,false,AP_DORMITORIO,xsd:string
Device.X_SARA_QoE.SignalStrength,false,false,-45.7,xsd:int
Device.X_SARA_QoE.LatencyMs,false,false,32.7,xsd:decimal
Device.X_SARA_QoE.PacketLossPercent,false,false,3.4,xsd:decimal
Device.X_SARA_QoE.QoEScore,false,false,76,xsd:unsignedInt
Device.X_SARA_QoE.QoEState,false,false,Media,xsd:string
Device.X_SARA_QoE.QoENumeric,false,false,3,xsd:unsignedInt
Device.X_SARA_QoE.Reason,false,false,perdida de paquetes,xsd:string
