Parameter,Object,Writable,Value,Value type
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LatencyMs,false,false,8.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.JitterMs,false,false,2.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.PacketLossPercent,false,false,0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.RetryRatePercent,false,false,2.8,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.QoEScore,false,false,100,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.QoEState,false,false,Buena,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.QoEReason,false,false,sin degradacion relevante,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.BytesSent,false,false,645132188,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.BytesReceived,false,false,75485698,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastConnectTime,false,false,2026-07-01T07:47:51Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.SignalStrength,false,false,-48.0,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.1.LastDataDownlinkRate,false,false,947.9,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.LastDataUplinkRate,false,false,587.7,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.BytesSent,false,false,645132188,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.BytesReceived,false,false,75485698,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.RetryCount,false,false,28,xsd:unsignedLong
Device.Hosts.Host.3,true,false,,
Device.Hosts.Host.3.HostName,false,false,TABLET,xsd:string
Device.Hosts.Host.3.PhysAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.3.IPAddress,false,false,192.168.1.45,xsd:string
Device.Hosts.Host.3.ClientID,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.3.Active,false,false,true,xsd:boolean
Device.Hosts.Host.3.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Event.1,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.Type,false,false,None,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.ClientMAC,false,false,DE:AD:BE:EF:00:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.STAMACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.FromAgent,false,false,,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.FromDevice,false,false,,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.ToAgent,false,false,,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.ToDevice,false,false,,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.Result,false,false,NoEvent,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.Reason,false,false,stable,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.TimestampUTC,false,false,2026-07-01T07:47:51Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.SteeringCount,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Event,true,false,,
Device.WiFi.DataElements.Network.Event.1,true,false,,
Device.WiFi.DataElements.Network.Event.1.Type,false,false,None,xsd:string
Device.WiFi.DataElements.Network.Event.1.ClientMAC,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.DataElements.Network.Event.1.STAMACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.DataElements.Network.Event.1.FromAgent,false,false,,xsd:string
Device.WiFi.DataElements.Network.Event.1.FromDevice,false,false,,xsd:string
Device.WiFi.DataElements.Network.Event.1.ToAgent,false,false,,xsd:string
Device.WiFi.DataElements.Network.Event.1.ToDevice,false,false,,xsd:string
Device.WiFi.DataElements.Network.Event.1.Result,false,false,NoEvent,xsd:string
Device.WiFi.DataElements.Network.Event.1.Reason,false,false,stable,xsd:string
Device.WiFi.DataElements.Network.Event.1.TimestampUTC,false,false,2026-07-01T07:47:51Z,xsd:string
Device.WiFi.DataElements.Network.Event.1.SteeringCount,false,false,0,xsd:unsignedInt
Device.X_SARA_QoE.Client,false,false,MOVIL_SARA,xsd:string
Device.X_SARA_QoE.ConnectedAP,false,false,AP_SALON,xsd:string
Device.X_SARA_QoE.SignalStrength,false,false,-47.5,xsd:int
Device.X_SARA_QoE.LatencyMs,false,false,9.9,xsd:decimal
Device.X_SARA_QoE.PacketLossPercent,false,false,0,xsd:decimal
Device.X_SARA_QoE.QoEScore,false,false,100,xsd:unsignedInt
Device.X_SARA_QoE.QoEState,false,false,Buena,xsd:string
Device.X_SARA_QoE.QoENumeric,false,false,4,xsd:unsignedInt
Device.X_SARA_QoE.Reason,false,false,sin degradacion relevante,xsd:string
